num,polygon
1,"[[0.0, -0.072222], [1.298, -0.360667], [3.068846, 0.229615], [4.95, 1.1], [6.16, 1.72], [7.37, 2.38], [8.55, 2.9], [9.59, 3.13], [10.71, 3.06], [12.75, 2.55], [12.6, 3.94], [12.5, 4.99], [12.6, 6.06], [12.75, 7.45], [10.71, 6.94], [9.59, 6.87], [8.55, 7.1], [7.37, 7.62], [6.16, 8.28], [4.95, 8.9], [3.068846, 9.770385], [1.298, 10.360667], [0.0, 10.072222], [0.0, -0.072222]]"
1,"[[0.0, -0.072222], [1.298, -0.360667], [3.068846, 0.229615], [4.95, 1.1], [6.16, 1.72], [7.37, 2.38], [8.55, 2.9], [9.59, 3.13], [10.71, 3.06], [12.75, 2.55], [12.6, 3.94], [12.5, 4.99], [12.6, 6.06], [12.75, 7.45], [10.71, 6.94], [9.59, 6.87], [8.55, 7.1], [7.37, 7.62], [6.16, 8.28], [4.95, 8.9], [3.068846, 9.770385], [1.298, 10.360667], [0.0, 10.072222], [0.0, -0.072222]]"
1,"[[-1.59, -1.85], [-3.28, -2.28], [-4.74, -2.62], [-6.948462, -3.075714], [-8.066452, -3.594781], [-5.32, -3.84], [-4.08, -4.0], [-2.15, -4.43], [-0.77, -5.01], [1.3, -6.2], [2.64, -5.89], [4.778718, -5.438493], [6.525122, -4.850418], [7.66, -4.31], [8.93, -3.62], [11.15, -2.58], [11.25, -1.31], [11.33, -0.07], [9.4, 0.23], [7.92, 0.45], [6.8, 0.59], [5.24, 0.7], [3.575263, 0.7], [1.81, 0.44], [0.009528, 0.041819], [-1.59, -1.85]]"
1,"[[-1.59, -1.85], [-3.28, -2.28], [-4.74, -2.62], [-6.948462, -3.075714], [-8.066452, -3.594781], [-5.32, -3.84], [-4.08, -4.0], [-2.15, -4.43], [-0.77, -5.01], [1.3, -6.2], [2.64, -5.89], [4.778718, -5.438493], [6.525122, -4.850418], [7.66, -4.31], [8.93, -3.62], [11.15, -2.58], [11.25, -1.31], [11.33, -0.07], [9.4, 0.23], [7.92, 0.45], [6.8, 0.59], [5.24, 0.7], [3.575263, 0.7], [1.81, 0.44], [0.009528, 0.041819], [-1.59, -1.85]]"
1,"[[-1.59, -1.85], [-3.28, -2.28], [-4.74, -2.62], [-6.948462, -3.075714], [-8.066452, -3.594781], [-5.32, -3.84], [-4.08, -4.0], [-2.15, -4.43], [-0.77, -5.01], [1.3, -6.2], [2.64, -5.89], [4.778718, -5.438493], [6.525122, -4.850418], [7.66, -4.31], [8.93, -3.62], [11.15, -2.58], [11.25, -1.31], [11.33, -0.07], [9.4, 0.23], [7.92, 0.45], [6.8, 0.59], [5.24, 0.7], [3.575263, 0.7], [1.81, 0.44], [0.009528, 0.041819], [-1.59, -1.85]]"
1,"[[-1.59, -1.85], [-3.28, -2.28], [-4.74, -2.62], [-6.948462, -3.075714], [-8.066452, -3.594781], [-5.32, -3.84], [-4.08, -4.0], [-2.15, -4.43], [-0.77, -5.01], [1.3, -6.2], [2.64, -5.89], [4.778718, -5.438493], [6.525122, -4.850418], [7.66, -4.31], [8.93, -3.62], [11.15, -2.58], [11.25, -1.31], [11.33, -0.07], [9.4, 0.23], [7.92, 0.45], [6.8, 0.59], [5.24, 0.7], [3.575263, 0.7], [1.81, 0.44], [0.009528, 0.041819], [-1.59, -1.85]]"
1,"[[-1.59, -1.85], [-3.28, -2.28], [-4.74, -2.62], [-6.948462, -3.075714], [-8.066452, -3.594781], [-5.32, -3.84], [-4.08, -4.0], [-2.15, -4.43], [-0.77, -5.01], [1.3, -6.2], [2.64, -5.89], [4.778718, -5.438493], [6.525122, -4.850418], [7.66, -4.31], [8.93, -3.62], [11.15, -2.58], [11.25, -1.31], [11.33, -0.07], [9.4, 0.23], [7.92, 0.45], [6.8, 0.59], [5.24, 0.7], [3.575263, 0.7], [1.81, 0.44], [0.009528, 0.041819], [-1.59, -1.85]]"
1,"[[-1.59, -1.85], [-3.28, -2.28], [-4.74, -2.62], [-6.948462, -3.075714], [-8.066452, -3.594781], [-5.32, -3.84], [-4.08, -4.0], [-2.15, -4.43], [-0.77, -5.01], [1.3, -6.2], [2.64, -5.89], [4.778718, -5.438493], [6.525122, -4.850418], [7.66, -4.31], [8.93, -3.62], [11.15, -2.58], [11.25, -1.31], [11.33, -0.07], [9.4, 0.23], [7.92, 0.45], [6.8, 0.59], [5.24, 0.7], [3.575263, 0.7], [1.81, 0.44], [0.009528, 0.041819], [-1.59, -1.85]]"
1,"[[0.0, 0.0], [0.3396, -1.42915], [0.77, -2.68], [0.89, -3.88], [-8.26, -4.39], [-8.24, -5.98], [0.39, -6.07], [1.69, -6.5], [2.09, -8.0], [2.51, -9.4], [3.71, -9.24], [3.54, -7.26], [3.48, -6.1], [3.5, -4.12], [3.6, -2.64], [3.82, -0.94], [4.886912, 2.321128], [3.52, 0.54], [2.17, 0.0], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.3396, -1.42915], [0.77, -2.68], [0.89, -3.88], [-8.26, -4.39], [-8.24, -5.98], [0.39, -6.07], [1.69, -6.5], [2.09, -8.0], [2.51, -9.4], [3.71, -9.24], [3.54, -7.26], [3.48, -6.1], [3.5, -4.12], [3.6, -2.64], [3.82, -0.94], [4.886912, 2.321128], [3.52, 0.54], [2.17, 0.0], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.3396, -1.42915], [0.77, -2.68], [0.89, -3.88], [-8.26, -4.39], [-8.24, -5.98], [0.39, -6.07], [1.69, -6.5], [2.09, -8.0], [2.51, -9.4], [3.71, -9.24], [3.54, -7.26], [3.48, -6.1], [3.5, -4.12], [3.6, -2.64], [3.82, -0.94], [4.886912, 2.321128], [3.52, 0.54], [2.17, 0.0], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.3396, -1.42915], [0.77, -2.68], [0.89, -3.88], [-8.26, -4.39], [-8.24, -5.98], [0.39, -6.07], [1.69, -6.5], [2.09, -8.0], [2.51, -9.4], [3.71, -9.24], [3.54, -7.26], [3.48, -6.1], [3.5, -4.12], [3.6, -2.64], [3.82, -0.94], [4.886912, 2.321128], [3.52, 0.54], [2.17, 0.0], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.3396, -1.42915], [0.77, -2.68], [0.89, -3.88], [-8.26, -4.39], [-8.24, -5.98], [0.39, -6.07], [1.69, -6.5], [2.09, -8.0], [2.51, -9.4], [3.71, -9.24], [3.54, -7.26], [3.48, -6.1], [3.5, -4.12], [3.6, -2.64], [3.82, -0.94], [4.886912, 2.321128], [3.52, 0.54], [2.17, 0.0], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.3396, -1.42915], [0.77, -2.68], [0.89, -3.88], [-8.26, -4.39], [-8.24, -5.98], [0.39, -6.07], [1.69, -6.5], [2.09, -8.0], [2.51, -9.4], [3.71, -9.24], [3.54, -7.26], [3.48, -6.1], [3.5, -4.12], [3.6, -2.64], [3.82, -0.94], [4.886912, 2.321128], [3.52, 0.54], [2.17, 0.0], [0.0, 0.0]]"
1,"[[-0.76, -0.85], [-1.78, -2.0], [-2.7, -3.06], [-4.12, -3.74], [-9.58, -3.83], [-9.54, -5.43], [-3.66, -5.6], [-2.69, -6.59], [-0.9, -7.08], [-0.04, -5.39], [0.4, -4.43], [0.94, -3.12], [1.402381, -1.903175], [1.89, -0.42], [0.045243, 0.050601], [-0.76, -0.85]]"
1,"[[-0.76, -0.85], [-1.78, -2.0], [-2.7, -3.06], [-4.12, -3.74], [-9.58, -3.83], [-9.54, -5.43], [-3.66, -5.6], [-2.69, -6.59], [-0.9, -7.08], [-0.04, -5.39], [0.4, -4.43], [0.94, -3.12], [1.402381, -1.903175], [1.89, -0.42], [0.045243, 0.050601], [-0.76, -0.85]]"
1,"[[-0.76, -0.85], [-1.78, -2.0], [-2.7, -3.06], [-4.12, -3.74], [-9.58, -3.83], [-9.54, -5.43], [-3.66, -5.6], [-2.69, -6.59], [-0.9, -7.08], [-0.04, -5.39], [0.4, -4.43], [0.94, -3.12], [1.402381, -1.903175], [1.89, -0.42], [0.045243, 0.050601], [-0.76, -0.85]]"
1,"[[-0.76, -0.85], [-1.78, -2.0], [-2.7, -3.06], [-4.12, -3.74], [-9.58, -3.83], [-9.54, -5.43], [-3.66, -5.6], [-2.69, -6.59], [-0.9, -7.08], [-0.04, -5.39], [0.4, -4.43], [0.94, -3.12], [1.402381, -1.903175], [1.89, -0.42], [0.045243, 0.050601], [-0.76, -0.85]]"
1,"[[-0.76, -0.85], [-1.78, -2.0], [-2.7, -3.06], [-4.12, -3.74], [-9.58, -3.83], [-9.54, -5.43], [-3.66, -5.6], [-2.69, -6.59], [-0.9, -7.08], [-0.04, -5.39], [0.4, -4.43], [0.94, -3.12], [1.402381, -1.903175], [1.89, -0.42], [0.045243, 0.050601], [-0.76, -0.85]]"
1,"[[-0.76, -0.85], [-1.78, -2.0], [-2.7, -3.06], [-4.12, -3.74], [-9.58, -3.83], [-9.54, -5.43], [-3.66, -5.6], [-2.69, -6.59], [-0.9, -7.08], [-0.04, -5.39], [0.4, -4.43], [0.94, -3.12], [1.402381, -1.903175], [1.89, -0.42], [0.045243, 0.050601], [-0.76, -0.85]]"
1,"[[0.0, 0.0], [0.08, -1.48], [0.269623, -2.996981], [0.684435, -4.624321], [1.79, -4.49], [2.88, -4.46], [4.01, -4.63], [5.48, -4.97], [7.640157, -5.455617], [8.05, -3.5], [8.87, -1.96], [7.55, -1.76], [6.55, -1.55], [5.23, -1.21], [2.72, -0.52], [1.174533, -0.118773], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.08, -1.48], [0.269623, -2.996981], [0.684435, -4.624321], [1.79, -4.49], [2.88, -4.46], [4.01, -4.63], [5.48, -4.97], [7.640157, -5.455617], [8.05, -3.5], [8.87, -1.96], [7.55, -1.76], [6.55, -1.55], [5.23, -1.21], [2.72, -0.52], [1.174533, -0.118773], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.08, -1.48], [0.269623, -2.996981], [0.684435, -4.624321], [1.79, -4.49], [2.88, -4.46], [4.01, -4.63], [5.48, -4.97], [7.640157, -5.455617], [8.05, -3.5], [8.87, -1.96], [7.55, -1.76], [6.55, -1.55], [5.23, -1.21], [2.72, -0.52], [1.174533, -0.118773], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.08, -1.48], [0.269623, -2.996981], [0.684435, -4.624321], [1.79, -4.49], [2.88, -4.46], [4.01, -4.63], [5.48, -4.97], [7.640157, -5.455617], [8.05, -3.5], [8.87, -1.96], [7.55, -1.76], [6.55, -1.55], [5.23, -1.21], [2.72, -0.52], [1.174533, -0.118773], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.08, -1.48], [0.269623, -2.996981], [0.684435, -4.624321], [1.79, -4.49], [2.88, -4.46], [4.01, -4.63], [5.48, -4.97], [7.640157, -5.455617], [8.05, -3.5], [8.87, -1.96], [7.55, -1.76], [6.55, -1.55], [5.23, -1.21], [2.72, -0.52], [1.174533, -0.118773], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.08, -1.48], [0.269623, -2.996981], [0.684435, -4.624321], [1.79, -4.49], [2.88, -4.46], [4.01, -4.63], [5.48, -4.97], [7.640157, -5.455617], [8.05, -3.5], [8.87, -1.96], [7.55, -1.76], [6.55, -1.55], [5.23, -1.21], [2.72, -0.52], [1.174533, -0.118773], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.08, -1.72], [3.09, -1.66], [4.84, -1.65], [6.16, -1.67], [7.18, -1.72], [8.76, -1.94], [10.31, -2.48], [13.514549, -1.110968], [12.09, -0.57], [10.489706, -0.068213], [9.09, 0.16], [7.85, 0.26], [6.68, 0.29], [5.11, 0.26], [2.13, 0.14], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.08, -1.72], [3.09, -1.66], [4.84, -1.65], [6.16, -1.67], [7.18, -1.72], [8.76, -1.94], [10.31, -2.48], [13.514549, -1.110968], [12.09, -0.57], [10.489706, -0.068213], [9.09, 0.16], [7.85, 0.26], [6.68, 0.29], [5.11, 0.26], [2.13, 0.14], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.08, -1.72], [3.09, -1.66], [4.84, -1.65], [6.16, -1.67], [7.18, -1.72], [8.76, -1.94], [10.31, -2.48], [13.514549, -1.110968], [12.09, -0.57], [10.489706, -0.068213], [9.09, 0.16], [7.85, 0.26], [6.68, 0.29], [5.11, 0.26], [2.13, 0.14], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.08, -1.72], [3.09, -1.66], [4.84, -1.65], [6.16, -1.67], [7.18, -1.72], [8.76, -1.94], [10.31, -2.48], [13.514549, -1.110968], [12.09, -0.57], [10.489706, -0.068213], [9.09, 0.16], [7.85, 0.26], [6.68, 0.29], [5.11, 0.26], [2.13, 0.14], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.08, -1.72], [3.09, -1.66], [4.84, -1.65], [6.16, -1.67], [7.18, -1.72], [8.76, -1.94], [10.31, -2.48], [13.514549, -1.110968], [12.09, -0.57], [10.489706, -0.068213], [9.09, 0.16], [7.85, 0.26], [6.68, 0.29], [5.11, 0.26], [2.13, 0.14], [0.0, 0.0]]"
1,"[[0.0, 0.0], [0.08, -1.72], [3.09, -1.66], [4.84, -1.65], [6.16, -1.67], [7.18, -1.72], [8.76, -1.94], [10.31, -2.48], [13.514549, -1.110968], [12.09, -0.57], [10.489706, -0.068213], [9.09, 0.16], [7.85, 0.26], [6.68, 0.29], [5.11, 0.26], [2.13, 0.14], [0.0, 0.0]]"
1,"[[-1.358736, -0.804483], [-2.380528, -2.030634], [-2.408782, -3.66933], [-1.973607, -4.858808], [-1.143284, -6.25618], [-0.328851, -5.550338], [0.582857, -4.45], [1.181429, -3.053333], [1.08699, -1.510841], [0.071138, 0.133872], [-1.358736, -0.804483]]"
1,"[[-1.358736, -0.804483], [-2.380528, -2.030634], [-2.408782, -3.66933], [-1.973607, -4.858808], [-1.143284, -6.25618], [-0.328851, -5.550338], [0.582857, -4.45], [1.181429, -3.053333], [1.08699, -1.510841], [0.071138, 0.133872], [-1.358736, -0.804483]]"
1,"[[-1.358736, -0.804483], [-2.380528, -2.030634], [-2.408782, -3.66933], [-1.973607, -4.858808], [-1.143284, -6.25618], [-0.328851, -5.550338], [0.582857, -4.45], [1.181429, -3.053333], [1.08699, -1.510841], [0.071138, 0.133872], [-1.358736, -0.804483]]"
1,"[[-1.358736, -0.804483], [-2.380528, -2.030634], [-2.408782, -3.66933], [-1.973607, -4.858808], [-1.143284, -6.25618], [-0.328851, -5.550338], [0.582857, -4.45], [1.181429, -3.053333], [1.08699, -1.510841], [0.071138, 0.133872], [-1.358736, -0.804483]]"
1,"[[-1.358736, -0.804483], [-2.380528, -2.030634], [-2.408782, -3.66933], [-1.973607, -4.858808], [-1.143284, -6.25618], [-0.328851, -5.550338], [0.582857, -4.45], [1.181429, -3.053333], [1.08699, -1.510841], [0.071138, 0.133872], [-1.358736, -0.804483]]"
1,"[[-1.358736, -0.804483], [-2.380528, -2.030634], [-2.408782, -3.66933], [-1.973607, -4.858808], [-1.143284, -6.25618], [-0.328851, -5.550338], [0.582857, -4.45], [1.181429, -3.053333], [1.08699, -1.510841], [0.071138, 0.133872], [-1.358736, -0.804483]]"
