num,polygon
1,"[[2.026336, 2.665146], [-3.937502, 0.792512], [-4.19206, -1.893511], [3.888618, -4.912803], [2.026336, 2.665146]]"
1,"[[0.516544, 4.182085], [-2.354714, 3.803774], [-2.449555, -4.766965], [3.591074, -2.199769], [0.516544, 4.182085]]"
1,"[[3.473955, 0.408573], [-0.83643, 1.997531], [-4.826779, -4.579047], [3.789452, -3.656376], [3.473955, 0.408573]]"
1,"[[2.764245, 3.389976], [-4.137376, 3.617716], [-0.943295, -3.589184], [1.330834, -4.968074], [2.764245, 3.389976]]"
1,"[[3.76546, 3.974538], [-2.607157, 2.235165], [-1.559739, -3.548335], [2.454382, -3.752293], [3.76546, 3.974538]]"
1,"[[1.6287, 1.242866], [-4.859337, 4.149394], [-0.764092, -4.358561], [4.670522, -2.582366], [1.6287, 1.242866]]"
1,"[[4.720095, 0.430289], [-3.999585, 2.768646], [-2.242504, -3.337668], [0.791811, -4.581258], [4.720095, 0.430289]]"
1,"[[3.443026, 3.4053], [-4.588298, 3.521327], [-2.339506, -2.531648], [2.48296, -1.057505], [3.443026, 3.4053]]"
1,"[[2.3296, 1.214678], [-4.253042, 3.480599], [-4.584709, -0.178179], [3.36838, -4.871553], [2.3296, 1.214678]]"
1,"[[3.711778, 2.726732], [-1.161414, 3.811764], [-3.009311, -2.104253], [1.401261, -4.43726], [3.711778, 2.726732]]"
1,"[[4.450323, 4.786574], [-4.419882, 4.282401], [-1.114332, -0.571553], [3.46175, -0.152122], [4.450323, 4.786574]]"
1,"[[4.501439, 3.06451], [-2.240047, 4.679547], [-0.231633, -1.633684], [4.341838, -2.883424], [4.501439, 3.06451]]"
1,"[[0.753275, 1.238484], [-2.34814, 4.720158], [-4.693974, -2.76977], [3.658334, -3.046587], [0.753275, 1.238484]]"
1,"[[2.03528, 4.63938], [-1.71369, 1.879614], [-1.96382, -4.84862], [2.835945, -3.83773], [2.03528, 4.63938]]"
1,"[[4.605067, 1.331454], [-4.658299, 1.507364], [-1.326879, -1.950384], [4.592706, -4.381292], [4.605067, 1.331454]]"
1,"[[4.369262, 0.680401], [-4.706455, 4.971851], [-3.767698, -0.677933], [1.582784, -1.978813], [4.369262, 0.680401]]"
1,"[[1.259322, 4.475259], [-4.206277, 1.062041], [-4.294169, -2.726094], [3.109049, -1.137631], [1.259322, 4.475259]]"
1,"[[2.699752, 1.808658], [-1.051119, 4.455694], [-2.633548, -2.256264], [3.025215, -4.494558], [2.699752, 1.808658]]"
1,"[[0.797369, 2.425477], [-2.13927, 1.913806], [-4.940459, -4.001634], [3.080015, -3.428522], [0.797369, 2.425477]]"
1,"[[3.988602, 4.008135], [-1.996552, 4.842308], [-1.340282, -2.233939], [3.698905, -0.384098], [3.988602, 4.008135]]"
1,"[[3.249617, 4.41768], [-3.323111, 1.568031], [-1.640343, -1.873015], [2.788817, -3.531161], [3.249617, 4.41768]]"
1,"[[1.234933, 4.478254], [-4.583868, 0.592889], [-2.348969, -4.953161], [1.554328, -0.930909], [1.234933, 4.478254]]"
1,"[[3.290107, 3.535857], [-0.88924, 4.925431], [-0.543558, -3.225436], [4.5455, -1.972094], [3.290107, 3.535857]]"
1,"[[3.466853, 2.106245], [-3.001355, 4.902829], [-2.331074, -0.676772], [2.78555, -3.103059], [3.466853, 2.106245]]"
1,"[[1.117783, 2.470073], [-2.419853, 4.11935], [-4.30537, -3.50565], [1.674954, -2.855523], [1.117783, 2.470073]]"
1,"[[4.981084, 0.105811], [-3.879176, 4.594911], [-2.616246, -0.288531], [2.205732, -3.274231], [4.981084, 0.105811]]"
1,"[[0.321272, 3.704082], [-0.668717, 3.341257], [-3.042336, -3.793085], [4.691651, -3.196582], [0.321272, 3.704082]]"
1,"[[2.226605, 4.776041], [-2.475938, 0.279153], [-0.584096, -3.350392], [3.514259, -4.318515], [2.226605, 4.776041]]"
1,"[[3.517532, 4.865895], [-3.188518, 1.781746], [-1.407804, -3.627349], [1.404129, -2.660111], [3.517532, 4.865895]]"
1,"[[0.575242, 4.340399], [-4.997667, 0.143144], [-1.398978, -2.872755], [2.425402, -3.448753], [0.575242, 4.340399]]"
1,"[[1.164576, 4.686649], [-1.710752, 4.426995], [-1.228459, -2.053669], [3.989852, -4.845872], [1.164576, 4.686649]]"
1,"[[0.694959, 3.196363], [-4.159632, 1.623161], [-3.14251, -3.964327], [2.547684, -1.629841], [0.694959, 3.196363]]"
1,"[[4.576708, 0.973418], [-3.404502, 3.895898], [-1.49672, -1.03258], [0.906551, -4.637157], [4.576708, 0.973418]]"
1,"[[1.94857, 4.899458], [-3.653691, 1.849102], [-4.659491, -3.865584], [0.472255, -1.829314], [1.94857, 4.899458]]"
1,"[[1.761844, 0.091929], [-0.142041, 4.589621], [-3.986759, -4.228813], [2.610218, -3.845413], [1.761844, 0.091929]]"
1,"[[4.46125, 3.735336], [-0.825844, 2.379112], [-4.969756, -1.522629], [1.818836, -2.524224], [4.46125, 3.735336]]"
1,"[[2.440709, 4.168787], [-2.946179, 2.303568], [-4.284777, -1.792809], [4.263577, -0.169855], [2.440709, 4.168787]]"
1,"[[3.131317, 0.365962], [-0.362942, 3.96222], [-3.313233, -0.413801], [4.013779, -4.747209], [3.131317, 0.365962]]"
1,"[[1.027122, 1.839687], [-1.816774, 3.878466], [-4.785565, -4.106156], [0.424913, -4.07051], [1.027122, 1.839687]]"
1,"[[3.220044, 4.651967], [-4.755991, 0.714718], [-1.659034, -2.085241], [3.126623, -0.54579], [3.220044, 4.651967]]"
1,"[[2.16294, 2.657137], [-4.339643, 2.975409], [-3.044833, -1.870145], [3.483069, -1.5684], [2.16294, 2.657137]]"
1,"[[4.130917, 2.273449], [-3.921647, 2.647166], [-3.957002, -0.832646], [4.551318, -1.392283], [4.130917, 2.273449]]"
1,"[[3.157074, 4.412047], [-3.384952, 3.860483], [-1.579374, -0.101808], [4.493251, -0.991973], [3.157074, 4.412047]]"
1,"[[0.400886, 2.255285], [-3.997346, 3.737108], [-2.986932, -3.996306], [1.547028, -3.19615], [0.400886, 2.255285]]"
1,"[[3.596099, 4.757371], [-1.092732, 2.329789], [-1.922125, -4.903708], [1.968279, -2.818871], [3.596099, 4.757371]]"
1,"[[2.38769, 4.439844], [-3.802674, 3.207075], [-0.79719, -0.469595], [4.442047, -2.26454], [2.38769, 4.439844]]"
1,"[[0.508587, 3.120423], [-4.942507, 1.361546], [-4.904789, -2.737901], [1.650733, -2.120776], [0.508587, 3.120423]]"
1,"[[2.68509, 2.2558], [-4.860292, 4.783285], [-0.007634, -4.583679], [0.048634, -4.089636], [2.68509, 2.2558]]"
1,"[[3.066003, 3.444484], [-3.458982, 0.398302], [-4.55931, -4.122274], [2.545776, -1.159877], [3.066003, 3.444484]]"
1,"[[1.099036, 2.907888], [-2.451832, 1.649267], [-4.897675, -3.05018], [1.370937, -4.09115], [1.099036, 2.907888]]"
1,"[[4.653092, 0.227868], [-2.868358, 2.54095], [-2.46213, -2.035], [0.213806, -4.47987], [4.653092, 0.227868]]"
1,"[[2.722311, 0.29604], [-2.446116, 3.840651], [-4.265807, -3.92397], [2.154767, -1.462061], [2.722311, 0.29604]]"
1,"[[4.26439, 1.496487], [-1.547186, 1.956578], [-3.094128, -2.518995], [3.69538, -2.848854], [4.26439, 1.496487]]"
1,"[[3.401974, 3.04937], [-0.137439, 1.800766], [-3.805471, -2.353816], [3.249624, -3.426], [3.401974, 3.04937]]"
1,"[[1.841517, 3.387575], [-3.346149, 4.203869], [-3.18281, -3.78392], [0.178876, -1.900306], [1.841517, 3.387575]]"
1,"[[4.426362, 0.711027], [-4.039432, 2.806647], [-2.446846, -1.010612], [3.122339, -3.521072], [4.426362, 0.711027]]"
1,"[[3.198424, 4.143264], [-1.319785, 2.582874], [-1.482387, -3.74724], [3.602574, -1.016825], [3.198424, 4.143264]]"
1,"[[1.889674, 3.762981], [-3.042991, 2.146971], [-2.934628, -4.839046], [0.707538, -2.708219], [1.889674, 3.762981]]"
1,"[[3.058768, 1.736546], [-1.243592, 1.516278], [-2.448071, -2.244289], [4.623064, -4.272183], [3.058768, 1.736546]]"
1,"[[2.522105, 0.756042], [-4.801516, 0.809419], [-1.682263, -3.525412], [3.339723, -3.864551], [2.522105, 0.756042]]"
1,"[[1.115508, 0.185973], [-3.413268, 2.548357], [-3.433096, -4.774349], [3.718378, -1.590412], [1.115508, 0.185973]]"
1,"[[2.325334, 4.571986], [-0.928397, 1.822137], [-4.253438, -2.196166], [2.18429, -3.176341], [2.325334, 4.571986]]"
1,"[[1.646446, 2.547778], [-1.975332, 4.752247], [-2.533735, -2.275526], [1.468214, -4.148915], [1.646446, 2.547778]]"
1,"[[3.618861, 4.691399], [-0.705498, 0.09447], [-2.710104, -3.853], [1.970944, -4.770109], [3.618861, 4.691399]]"
1,"[[2.94571, 2.309774], [-4.831821, 1.022682], [-4.430165, -1.631496], [2.258004, -2.460552], [2.94571, 2.309774]]"
1,"[[3.552709, 4.708845], [-3.12922, 0.336039], [-1.471874, -0.799693], [2.984901, -3.580007], [3.552709, 4.708845]]"
1,"[[4.336249, 1.556364], [-4.731396, 1.282821], [-4.286735, -3.871752], [1.888709, -0.731298], [4.336249, 1.556364]]"
1,"[[4.035488, 0.57094], [-0.819886, 2.777306], [-3.264689, -2.172915], [4.856407, -2.372544], [4.035488, 0.57094]]"
1,"[[4.859148, 0.571604], [-3.160271, 0.897733], [-1.305046, -3.643796], [0.992854, -4.887529], [4.859148, 0.571604]]"
1,"[[0.410356, 1.684422], [-3.519379, 4.144634], [-4.200872, -4.404656], [0.337178, -2.245995], [0.410356, 1.684422]]"
1,"[[3.191817, 1.191553], [-2.26216, 3.815078], [-0.858491, -1.905628], [3.657865, -4.72388], [3.191817, 1.191553]]"
1,"[[3.213521, 0.375136], [-4.468189, 1.121717], [-4.972548, -4.607991], [0.643196, -2.229795], [3.213521, 0.375136]]"
1,"[[2.647232, 1.509686], [-3.840529, 0.743345], [-3.936514, -0.81782], [4.401683, -4.325056], [2.647232, 1.509686]]"
1,"[[3.119553, 3.784953], [-2.954184, 3.140207], [-0.879494, -3.062873], [0.423274, -4.140051], [3.119553, 3.784953]]"
1,"[[2.953425, 3.757724], [-3.45656, 0.473896], [-3.491629, -3.293248], [1.882242, -1.783854], [2.953425, 3.757724]]"
1,"[[0.222526, 2.610222], [-3.247844, 3.199804], [-0.772587, -4.057383], [3.358929, -4.859371], [0.222526, 2.610222]]"
1,"[[4.141898, 0.386672], [-4.01755, 0.989549], [-2.420044, -3.703265], [3.923752, -1.990985], [4.141898, 0.386672]]"
1,"[[2.04334, 2.70329], [-3.166345, 3.301948], [-4.001248, -1.004538], [4.488454, -0.585035], [2.04334, 2.70329]]"
1,"[[4.082609, 2.420127], [-3.0463, 1.480725], [-3.315129, -2.653588], [1.680151, -2.290313], [4.082609, 2.420127]]"
1,"[[4.86501, 2.196127], [-4.462416, 3.882593], [-0.334491, -1.837861], [3.156239, -0.101168], [4.86501, 2.196127]]"
1,"[[3.540119, 1.168654], [-4.525336, 0.037558], [-4.324049, -1.911227], [1.155037, -4.235875], [3.540119, 1.168654]]"
1,"[[4.943133, 4.535111], [-1.911279, 0.30481], [-0.830013, -3.554527], [1.043293, -4.364605], [4.943133, 4.535111]]"
1,"[[1.919129, 1.731803], [-4.854815, 1.512593], [-2.085973, -4.198057], [2.486693, -0.315132], [1.919129, 1.731803]]"
1,"[[2.827913, 1.366556], [-1.457936, 1.572529], [-4.029411, -4.090577], [4.59209, -0.997648], [2.827913, 1.366556]]"
1,"[[2.207268, 3.701105], [-4.082944, 1.628544], [-0.526938, -3.558343], [1.212065, -2.804209], [2.207268, 3.701105]]"
1,"[[0.12965, 2.263859], [-1.264838, 4.746912], [-2.86144, -4.365545], [3.581506, -1.39826], [0.12965, 2.263859]]"
1,"[[1.258291, 2.178545], [-1.698587, 1.818272], [-2.457127, -4.079994], [2.360854, -4.848963], [1.258291, 2.178545]]"
1,"[[2.472175, 2.394364], [-2.204259, 3.876568], [-3.271519, -1.203858], [2.005051, -2.198997], [2.472175, 2.394364]]"
1,"[[2.006724, 2.727762], [-2.838593, 3.212198], [-1.723356, -2.248274], [2.305436, -3.217084], [2.006724, 2.727762]]"
1,"[[3.487526, 2.477721], [-0.459072, 0.045271], [-3.464827, -2.541075], [4.151635, -3.743888], [3.487526, 2.477721]]"
1,"[[2.455391, 1.186886], [-0.816981, 3.509451], [-4.471515, -3.935185], [2.490662, -1.163057], [2.455391, 1.186886]]"
1,"[[2.743402, 1.870343], [-4.75861, 2.391462], [-1.933825, -0.96162], [3.571017, -3.103036], [2.743402, 1.870343]]"
1,"[[2.826865, 0.749158], [-3.098345, 4.845041], [-1.924761, -3.360657], [0.997412, -1.96371], [2.826865, 0.749158]]"
1,"[[1.457067, 2.636721], [-2.789671, 2.238242], [-4.063883, -1.335474], [3.151959, -2.394993], [1.457067, 2.636721]]"
1,"[[4.544837, 2.28751], [-3.627264, 1.216454], [-1.708646, -4.075985], [2.0626, -0.77622], [4.544837, 2.28751]]"
1,"[[1.147131, 3.158076], [-3.655321, 0.525953], [-3.403318, -2.632922], [1.026698, -4.197916], [1.147131, 3.158076]]"
1,"[[0.01894, 2.395851], [-3.565848, 1.803983], [-1.215099, -2.762431], [4.787058, -2.382599], [0.01894, 2.395851]]"
1,"[[4.613815, 2.577275], [-1.795915, 0.073194], [-1.256371, -4.584416], [2.667826, -2.677004], [4.613815, 2.577275]]"
1,"[[0.823552, 2.090558], [-0.739758, 3.890992], [-4.351696, -0.363285], [3.468939, -3.367204], [0.823552, 2.090558]]"
1,"[[2.501486, 3.608626], [-2.516337, 3.388911], [-0.850747, -2.751133], [2.272671, -1.777948], [2.501486, 3.608626]]"
1,"[[4.991518, 4.365149], [-1.027616, 0.595595], [-4.03535, -2.909632], [0.605009, -3.375228], [4.991518, 4.365149]]"
1,"[[2.644008, 0.033057], [-0.473752, 4.28107], [-2.964396, -2.933424], [1.050116, -3.41313], [2.644008, 0.033057]]"
1,"[[3.392865, 0.171433], [-4.259339, 3.297821], [-4.277704, -2.100129], [0.903083, -1.37935], [3.392865, 0.171433]]"
1,"[[4.146789, 2.507118], [-3.597129, 2.62783], [-1.544743, -2.227617], [2.784826, -0.42349], [4.146789, 2.507118]]"
1,"[[0.119485, 2.476664], [-2.743269, 2.898991], [-1.295586, -2.837985], [4.431279, -3.74098], [0.119485, 2.476664]]"
1,"[[4.645008, 0.468749], [-0.851743, 2.043846], [-1.547956, -0.424944], [3.750945, -4.916987], [4.645008, 0.468749]]"
1,"[[1.241807, 4.967707], [-4.790895, 3.912787], [-1.215047, -1.306283], [1.145913, -0.138653], [1.241807, 4.967707]]"
1,"[[2.023553, 0.733389], [-1.048202, 4.835928], [-4.41623, -0.734661], [3.730843, -1.401325], [2.023553, 0.733389]]"
1,"[[2.036198, 3.985478], [-1.013712, 2.598397], [-2.047798, -4.232173], [2.47061, -1.914272], [2.036198, 3.985478]]"
1,"[[1.988471, 3.545406], [-4.226201, 0.812208], [-4.060853, -1.228479], [1.530649, -2.419107], [1.988471, 3.545406]]"
1,"[[3.086082, 2.259634], [-3.828098, 1.4473], [-2.836909, -4.230863], [0.873209, -1.318569], [3.086082, 2.259634]]"
1,"[[1.979213, 2.450926], [-1.755958, 0.332099], [-2.814016, -4.265051], [4.873116, -0.154017], [1.979213, 2.450926]]"
1,"[[2.309261, 3.578826], [-1.493888, 1.523521], [-2.948054, -0.476344], [4.010652, -3.137018], [2.309261, 3.578826]]"
1,"[[3.616421, 2.918942], [-0.798674, 4.663407], [-0.622356, -4.24753], [2.876429, -0.089627], [3.616421, 2.918942]]"
1,"[[4.010071, 2.12036], [-0.786224, 2.02504], [-2.299344, -2.114015], [2.118145, -3.383549], [4.010071, 2.12036]]"
1,"[[0.048344, 3.137694], [-3.320526, 4.175058], [-4.489363, -0.325958], [2.56172, -1.489437], [0.048344, 3.137694]]"
1,"[[3.945589, 0.086413], [-0.117723, 4.476685], [-0.962898, -3.898525], [2.625703, -2.632847], [3.945589, 0.086413]]"
1,"[[1.258927, 3.691717], [-2.736267, 0.579151], [-0.313199, -4.908977], [1.577155, -4.950124], [1.258927, 3.691717]]"
1,"[[1.930687, 3.562695], [-1.916826, 0.426772], [-0.605189, -1.56224], [4.656402, -4.325526], [1.930687, 3.562695]]"
1,"[[1.965282, 1.288847], [-2.544691, 2.565565], [-4.677144, -1.996475], [2.052069, -2.017355], [1.965282, 1.288847]]"
1,"[[1.484079, 2.685116], [-1.064753, 3.392307], [-4.809095, -1.609417], [3.812727, -0.511054], [1.484079, 2.685116]]"
1,"[[0.69443, 3.921874], [-4.086783, 0.883512], [-0.055031, -2.479508], [2.681894, -1.45497], [0.69443, 3.921874]]"
1,"[[2.087805, 4.945875], [-2.692464, 0.304934], [-3.423368, -1.698163], [3.254984, -0.694039], [2.087805, 4.945875]]"
1,"[[2.829124, 0.565595], [-3.629424, 1.953855], [-0.85668, -3.260832], [4.21847, -2.098457], [2.829124, 0.565595]]"
1,"[[4.93937, 0.86505], [-4.099115, 0.749992], [-2.21424, -3.436505], [1.968375, -1.856505], [4.93937, 0.86505]]"
1,"[[0.241177, 3.848549], [-1.952043, 2.426773], [-4.319519, -2.188252], [3.267049, -0.449877], [0.241177, 3.848549]]"
1,"[[1.661088, 4.781416], [-2.346627, 4.933985], [-0.417447, -4.02559], [0.606171, -3.965626], [1.661088, 4.781416]]"
1,"[[3.576154, 1.811099], [-4.13832, 2.902458], [-3.692465, -0.030034], [2.506217, -1.487114], [3.576154, 1.811099]]"
1,"[[4.58948, 1.432767], [-4.47225, 4.368983], [-1.041756, -0.918037], [2.028579, -0.724988], [4.58948, 1.432767]]"
1,"[[1.539032, 4.604266], [-1.869647, 4.2564], [-0.479008, -0.190086], [3.356136, -4.905456], [1.539032, 4.604266]]"
1,"[[0.076304, 3.876845], [-0.880266, 2.110851], [-1.982175, -4.001283], [3.609865, -1.773771], [0.076304, 3.876845]]"
1,"[[3.998866, 2.177054], [-4.433927, 0.229165], [-1.374991, -1.614896], [4.663588, -1.335925], [3.998866, 2.177054]]"
1,"[[3.092081, 4.077011], [-0.370974, 3.007567], [-0.223687, -4.190458], [2.068284, -3.80874], [3.092081, 4.077011]]"
1,"[[1.269999, 0.78619], [-1.437757, 3.634259], [-3.19539, -3.922735], [2.60541, -1.655865], [1.269999, 0.78619]]"
1,"[[0.739914, 0.992819], [-1.746735, 4.337197], [-2.769805, -3.479071], [3.586896, -0.987745], [0.739914, 0.992819]]"
1,"[[2.864263, 2.123524], [-0.966527, 2.747184], [-0.733993, -4.409689], [3.532791, -0.659689], [2.864263, 2.123524]]"
1,"[[4.188085, 2.682501], [-0.515975, 2.396921], [-2.025209, -1.315985], [3.902999, -1.453935], [4.188085, 2.682501]]"
1,"[[0.151405, 1.831194], [-1.835605, 0.200244], [-1.498466, -4.086009], [4.699521, -1.461181], [0.151405, 1.831194]]"
1,"[[2.459687, 2.327453], [-2.962917, 1.233148], [-0.290455, -4.602957], [0.810156, -4.288971], [2.459687, 2.327453]]"
1,"[[1.586972, 1.03863], [-1.624443, 2.196296], [-4.748256, -3.613821], [2.424689, -1.326806], [1.586972, 1.03863]]"
1,"[[2.09362, 2.670993], [-4.558749, 2.006327], [-3.424164, -0.022898], [3.484181, -1.526048], [2.09362, 2.670993]]"
1,"[[3.520768, 2.185277], [-0.372069, 1.444904], [-0.363577, -3.74367], [4.451302, -1.716335], [3.520768, 2.185277]]"
1,"[[0.463778, 1.627916], [-4.879905, 3.479795], [-4.650217, -1.530561], [0.459369, -1.202447], [0.463778, 1.627916]]"
1,"[[2.154917, 1.312947], [-0.317585, 3.742319], [-1.730563, -1.159183], [4.703907, -3.425272], [2.154917, 1.312947]]"
1,"[[1.942888, 4.69076], [-0.447535, 4.982071], [-0.162873, -3.541474], [2.370752, -2.942565], [1.942888, 4.69076]]"
1,"[[0.134637, 3.68287], [-3.337734, 4.459985], [-1.970924, -0.404226], [2.464801, -2.817584], [0.134637, 3.68287]]"
1,"[[4.92641, 3.594333], [-0.251967, 1.268995], [-2.821057, -2.090038], [0.287977, -3.354433], [4.92641, 3.594333]]"
1,"[[1.473086, 4.001622], [-0.335284, 1.15746], [-1.822455, -4.864123], [2.897523, -1.920268], [1.473086, 4.001622]]"
1,"[[0.704526, 3.757118], [-2.495676, 1.512278], [-3.21401, -2.551], [2.356885, -0.56555], [0.704526, 3.757118]]"
1,"[[3.713609, 3.316237], [-4.945738, 0.260514], [-1.344243, -2.759458], [0.988806, -0.261217], [3.713609, 3.316237]]"
1,"[[1.322571, 4.615519], [-1.175418, 3.731571], [-0.299637, -3.24923], [2.683499, -1.37407], [1.322571, 4.615519]]"
1,"[[1.790551, 3.999836], [-2.261731, 4.791034], [-0.505138, -1.887805], [1.148769, -3.13962], [1.790551, 3.999836]]"
1,"[[2.716133, 3.367079], [-0.39139, 4.263822], [-1.984449, -0.136447], [4.374242, -0.241502], [2.716133, 3.367079]]"
1,"[[3.473826, 1.998636], [-3.895613, 2.112221], [-0.498879, -0.999703], [2.903709, -2.286711], [3.473826, 1.998636]]"
1,"[[2.310489, 1.102664], [-0.837558, 2.723445], [-2.468047, -4.299595], [1.306394, -2.53171], [2.310489, 1.102664]]"
1,"[[1.111109, 4.533593], [-3.529842, 1.226015], [-4.414344, -1.537112], [0.028147, -1.494773], [1.111109, 4.533593]]"
1,"[[3.3216, 3.068379], [-0.359821, 1.491756], [-1.522514, -0.401716], [3.015762, -3.566022], [3.3216, 3.068379]]"
1,"[[1.035086, 3.412189], [-2.267829, 4.005513], [-1.498385, -4.689233], [0.617018, -1.019319], [1.035086, 3.412189]]"
1,"[[1.740152, 0.843167], [-3.020812, 3.523306], [-2.322551, -0.979494], [1.253551, -3.438496], [1.740152, 0.843167]]"
1,"[[0.840986, 4.973442], [-0.627378, 1.039686], [-1.640824, -2.32871], [2.822071, -3.332034], [0.840986, 4.973442]]"
1,"[[2.404964, 4.787132], [-0.020182, 2.447135], [-3.455976, -4.060554], [0.810967, -2.442702], [2.404964, 4.787132]]"
1,"[[4.597059, 2.859457], [-2.458263, 2.531267], [-0.08916, -4.163265], [0.592309, -0.581662], [4.597059, 2.859457]]"
