num,polygon
1,"[[0.0, 0.0], [7.690992, 0.535111], [9.175949, -16.781993], [0.756289, -16.713285]]"
1,"[[0.0, 0.0], [-8.896652, -0.618996], [-9.65294, 16.094289], [0.74884, 16.009405]]"
1,"[[0.0, 0.0], [-10.322624, -0.71821], [-9.573785, 15.291196], [1.184246, 15.203405]]"
1,"[[0.0, 0.0], [-11.60079, -0.80714], [-10.416544, 14.396265], [-0.609412, 14.316235]]"
1,"[[0.0, 0.0], [6.3015, 0.438435], [6.910912, -13.877799], [-0.151024, -13.82017]]"
1,"[[0.0, 0.0], [-11.517914, -0.801374], [-11.366891, 13.018797], [0.825304, 12.919303]]"
1,"[[0.0, 0.0], [-11.181217, -0.777948], [-10.355913, 12.141355], [-0.022634, 12.057031]]"
1,"[[0.0, 0.0], [6.716246, 0.467292], [6.73888, -11.589739], [-0.548129, -11.530274]]"
1,"[[0.0, 0.0], [-2.515093, -10.697814], [-13.017324, -11.42852], [-12.469195, 0.101754]]"
1,"[[0.0, 0.0], [10.604199, -0.086535], [10.818934, -4.02319], [0.316055, -3.685739]]"
1,"[[0.0, 0.0], [8.41966, -0.068708], [8.735715, -3.754447], [0.15742, -3.478832]]"
1,"[[0.0, 0.0], [10.40178, -0.084883], [10.5592, -3.563715], [-0.150597, -3.219616]]"
1,"[[0.0, 0.0], [10.758031, -0.08779], [10.607433, -3.307407], [-0.230501, -2.959191]]"
1,"[[0.0, 0.0], [-9.807132, 0.080031], [-9.57663, 3.039222], [-0.116434, 2.735272]]"
1,"[[0.0, 0.0], [-7.061935, 0.057628], [-7.17837, 2.7929], [0.02799, 2.561364]]"
1,"[[0.0, 0.0], [-12.192195, 0.099494], [-12.164205, 2.660858], [0.144716, 2.26538]]"
1,"[[0.0, 0.0], [10.333278, -0.084324], [10.188562, -2.349705], [0.003797, -2.022474]]"
1,"[[0.0, 0.0], [7.287009, -0.059465], [7.290806, -2.081939], [-0.087702, -1.844873]]"
1,"[[0.0, 0.0], [-0.177568, -1.543113], [-12.646764, -1.441358], [-12.559062, 0.403514]]"
1,"[[0.0, 0.0], [-7.413138, 1.758482], [0.020228, 1.851044]]"
1,"[[0.0, 0.0], [10.020936, -0.586437], [10.000708, -2.437481], [0.109002, -2.560656]]"
1,"[[0.0, 0.0], [-3.152023, -0.189259], [-3.261026, 2.371397], [0.188062, 2.414347]]"
1,"[[0.0, 0.0], [-11.196801, -2.551432], [-11.008738, -0.137085]]"
1,"[[0.0, 0.0], [-7.433365, -0.092563], [-14.711771, 4.625831], [0.050606, 4.630956]]"
1,"[[0.0, 0.0], [-9.891706, -0.123175], [-9.8411, 4.507781], [-0.192029, 4.511131]]"
1,"[[0.0, 0.0], [3.449088, 0.04295], [3.641116, -4.468182], [-0.34815, -4.469567]]"
1,"[[0.0, 0.0], [12.433499, 0.646872], [12.085349, -3.822694], [-0.179006, -3.826952]]"
1,"[[0.0, 0.0], [-7.834632, -3.829611], [-7.655627, -0.002658]]"
1,"[[0.0, 0.0], [3.075855, -4.278106], [-0.203844, -4.287989]]"
1,"[[0.0, 0.0], [-9.141516, 8.725568], [-8.937673, 13.013557], [-0.024481, 13.040415]]"
1,"[[0.0, 0.0], [-7.147978, 2.733369], [-7.17246, 15.773784], [1.009228, 15.798438]]"
1,"[[0.0, 0.0], [14.762377, 0.005125], [13.753149, -15.793312], [-0.173044, -15.835275]]"
1,"[[0.0, 0.0], [-9.649071, -0.003351], [-9.476027, 15.831926], [-0.67506, 15.858445]]"
1,"[[0.0, 0.0], [3.989267, 0.001385], [4.664327, -15.85706], [-1.236547, -15.874841]]"
1,"[[0.0, 0.0], [12.264354, 0.004259], [11.027808, -15.870582], [-0.744006, -15.906054]]"
1,"[[0.0, 0.0], [-6.948798, -5.012085], [-14.604425, -5.014742], [-13.860419, 10.891312], [-0.494663, 10.931586]]"
1,"[[0.0, 0.0], [-9.2513, -10.577791], [-9.745962, 0.353796]]"
1,"[[0.0, 0.0], [3.279698, 0.009883], [5.500367, -3.742684], [-0.195908, -4.121066]]"
1,"[[0.0, 0.0], [-8.913192, -0.026858], [-8.717284, 4.094208], [-0.008772, 4.672682]]"
1,"[[0.0, 0.0], [-8.181687, -0.024653], [-8.190459, 4.648028], [0.333092, 5.214215]]"
1,"[[0.0, 0.0], [-13.926193, -0.041964], [-13.593101, 5.172252], [0.066436, 6.079604]]"
1,"[[0.0, 0.0], [-8.800966, -0.02652], [-8.73453, 6.053083], [-0.281569, 6.614582]]"
1,"[[0.0, 0.0], [-5.900874, -0.017781], [-6.182443, 6.596801], [0.548676, 7.043924]]"
1,"[[0.0, 0.0], [11.771814, 0.035472], [11.223138, -7.008452], [-0.363822, -7.77813]]"
1,"[[0.0, 0.0], [13.365756, 0.040274], [13.001935, -7.737856], [0.388059, -8.575748]]"
1,"[[0.0, 0.0], [9.713114, 0.029268], [10.101173, -8.546479], [0.785929, -9.165256]]"
1,"[[0.0, 0.0], [4.980642, 9.548307], [5.766571, 0.383051]]"
1,"[[0.0, 0.0], [-5.696275, -0.378382], [-9.963819, 10.940039], [0.547297, 11.512793]]"
1,"[[0.0, 0.0], [-8.708512, -0.578473], [-8.161214, 10.93432], [-0.02136, 11.377863]]"
1,"[[0.0, 0.0], [8.523551, 0.566187], [8.544911, -10.811675], [-0.722927, -11.316682]]"
1,"[[0.0, 0.0], [-13.659538, -0.907351], [-12.936611, 10.40933], [0.121526, 11.120872]]"
1,"[[0.0, 0.0], [-8.452962, -0.561499], [-8.331435, 10.559373], [-0.46773, 10.987869]]"
1,"[[0.0, 0.0], [6.731119, 0.447123], [7.198849, -10.540746], [-0.85524, -10.979616]]"
1,"[[0.0, 0.0], [11.58696, 0.769678], [10.73172, -10.209938], [-0.506213, -10.822296]]"
1,"[[0.0, 0.0], [12.613875, 0.837892], [12.107662, -9.984404], [0.480471, -10.617973]]"
1,"[[0.0, 0.0], [9.315245, 0.618776], [9.795716, -9.999196], [0.899011, -10.48398]]"
1,"[[0.0, 0.0], [-2.642412, -10.608123], [-8.408982, -10.991175], [-9.307992, -0.507195]]"
1,"[[0.0, 0.0], [-10.502879, 0.337451], [-10.055015, 8.204341], [-0.747022, 8.711536]]"
1,"[[0.0, 0.0], [8.578295, -0.275615], [9.325318, -8.987151], [0.428613, -9.471936]]"
1,"[[0.0, 0.0], [10.709798, -0.344099], [11.138411, -9.816035], [-0.488781, -10.449604]]"
1,"[[0.0, 0.0], [-10.837934, 0.348216], [-10.349154, 10.797819], [0.888779, 11.410177]]"
1,"[[0.0, 0.0], [-9.460195, 0.30395], [-8.571417, 11.714128], [-0.517328, 12.152997]]"
1,"[[0.0, 0.0], [7.20636, -0.231536], [7.723687, -12.384533], [-0.140017, -12.813028]]"
1,"[[0.0, 0.0], [-12.308921, 0.395478], [-12.168904, 13.208507], [0.889234, 13.920048]]"
1,"[[0.0, 0.0], [10.184765, -0.32723], [9.295532, -14.247278], [0.027695, -14.752285]]"
1,"[[0.0, 0.0], [7.378508, -0.237067], [7.406203, -14.989351], [-0.733652, -15.432894]]"
1,"[[0.0, 0.0], [-0.215345, -4.38346], [-12.774408, -3.979945], [-12.040755, 11.452949], [-1.529638, 12.025703]]"
