num,polygon
1,"[[0.402061, 0.309902], [0.793107, 5.021432], [-0.398703, 0.376875], [-3.367405, -3.118548], [-0.933188, -3.907649], [4.710685, -2.56949]]"
1,"[[3.76572, 0.324285], [2.158413, 4.931712], [-1.869087, 2.365537], [-1.543947, -1.508464], [-0.018981, -1.973578], [2.966114, -2.685277]]"
1,"[[2.101706, 3.062141], [-1.46366, 2.676995], [-2.752431, 0.765447], [-1.055181, -0.148288], [-0.956042, -4.774484], [0.947032, -0.704611]]"
1,"[[2.1358, 0.429648], [-0.669986, 2.344987], [-1.657196, 0.734594], [-1.381562, -0.516304], [-0.610459, -2.227549], [2.25571, -2.038757]]"
1,"[[1.940617, 2.219263], [-0.203327, 2.736746], [-4.913896, 1.448933], [-4.772092, -0.029517], [-0.030351, -4.076041], [1.705227, -1.559929]]"
1,"[[2.616615, 3.008936], [-0.729342, 2.88702], [-0.95443, 0.094251], [-0.337995, -0.427878], [1.626876, -3.615678], [2.350403, -1.929702]]"
1,"[[2.667539, 0.659831], [1.963687, 4.977831], [-1.532421, 2.550008], [-1.849346, -0.120253], [0.135667, -0.819162], [0.777806, -0.106612]]"
1,"[[1.535723, 0.445502], [-1.068671, 3.235992], [-2.826662, 0.850466], [-2.017378, -0.741307], [0.573382, -5.367134], [3.523797, -0.432002]]"
1,"[[1.322713, 1.238361], [0.514743, 3.580658], [-5.100964, 0.447891], [-2.577849, -2.63369], [-1.012581, -2.22939], [4.230694, -3.354903]]"
1,"[[0.650429, 0.044545], [-0.898587, 2.038944], [-1.92521, 0.202173], [-0.715256, -0.145343], [0.543092, -3.026518], [1.653293, -0.413083]]"
1,"[[1.250941, 1.55629], [-0.136499, 1.526489], [-1.284238, 0.573687], [-4.760812, -1.93004], [0.512684, -2.613122], [2.364816, -2.091688]]"
1,"[[2.571388, 3.357141], [-1.311516, 4.231914], [-2.551055, 0.220711], [-2.417668, -0.696429], [-1.215056, -2.322785], [3.045941, -3.218712]]"
1,"[[0.516999, 0.367629], [-0.92142, 1.743689], [-1.361372, 0.867067], [-1.158994, -0.162596], [0.198585, -3.961879], [2.392185, -1.034393]]"
1,"[[5.059182, 0.620225], [1.320002, 3.089263], [-2.037438, 2.1448], [-3.002978, -0.413163], [0.101237, -0.580397], [4.635498, -0.508139]]"
1,"[[0.934007, 0.340751], [0.313656, 2.087656], [-0.525268, 0.315686], [-2.000041, -2.232524], [-0.065716, -1.757063], [2.675388, -0.130017]]"
1,"[[2.862888, 2.4827], [-1.03302, 2.509056], [-3.055749, 4.077947], [-3.198756, -2.002712], [-0.013479, -1.443379], [5.16809, -1.305221]]"
1,"[[2.04648, 1.756571], [1.924636, 3.4364], [-0.793891, 0.989907], [-1.977993, -0.212979], [-0.8263, -4.638338], [3.222684, -2.745122]]"
1,"[[1.491773, 1.572529], [0.583628, 1.268671], [-3.096532, 3.42459], [-1.852107, -0.737354], [-0.287336, -1.908465], [2.320826, -0.588729]]"
1,"[[3.726252, 3.748633], [1.030038, 4.489509], [-0.82756, 0.413048], [-2.942498, -3.497323], [-1.208623, -3.376272], [1.970305, -1.932221]]"
1,"[[1.814559, 1.753765], [0.287183, 1.199489], [-0.884516, 1.270653], [-5.018065, -1.814155], [0.98255, -4.817044], [1.211592, -0.237558]]"
1,"[[4.535123, 1.237277], [0.880023, 4.82506], [-0.835536, 0.052415], [-1.768357, -2.100809], [1.244689, -4.377706], [0.644824, -0.153793]]"
1,"[[3.448522, 2.811575], [0.562049, 3.696418], [-4.220106, 0.949584], [-3.483851, -1.626045], [-1.509413, -3.989795], [3.988749, -2.909128]]"
1,"[[2.324943, 1.559155], [0.000766, 2.614014], [-2.245438, 1.346363], [-3.547441, -1.580386], [-2.377606, -4.571799], [0.722227, -0.090439]]"
1,"[[5.416869, 0.321643], [-0.68156, 4.037206], [-0.393894, 0.640548], [-1.284079, -1.216752], [0.541572, -3.276602], [2.568628, -0.332338]]"
1,"[[1.499054, 1.964255], [0.359042, 0.829888], [-2.84726, 0.82653], [-2.628322, -2.024423], [-0.924227, -3.924087], [4.581457, -2.094508]]"
1,"[[1.73667, 2.791459], [-1.518241, 3.719807], [-3.711954, 1.238756], [-1.686872, -0.814967], [-0.819693, -1.710098], [3.795609, -3.533291]]"
1,"[[0.863445, 0.015136], [0.112753, 4.242172], [-4.127004, 2.735549], [-1.759227, -1.348058], [-0.216909, -2.079774], [3.199053, -3.458437]]"
1,"[[3.447833, 4.015779], [-0.403437, 2.494708], [-1.430912, 1.844618], [-2.608808, -3.915282], [-1.828946, -4.099818], [1.734394, -2.873406]]"
1,"[[3.313775, 3.389301], [0.508825, 1.386747], [-0.392775, 0.583142], [-3.443721, -0.863431], [-1.660024, -3.928953], [0.999101, -0.613089]]"
1,"[[2.595061, 4.152294], [1.34017, 2.589458], [-1.264771, 1.331107], [-0.473763, -0.360458], [0.121961, -0.522742], [1.126906, -1.53937]]"
1,"[[3.496757, 1.734526], [-0.113718, 3.130857], [-1.199006, 0.945087], [-4.695407, -0.153517], [1.623605, -3.694763], [1.209559, -1.599093]]"
1,"[[1.225748, 0.410868], [0.211716, 2.68489], [-2.945774, 1.261908], [-1.374197, -1.3581], [0.134678, -1.584153], [0.664883, -0.281481]]"
1,"[[1.198402, 0.683255], [-0.046137, 3.562574], [-0.543336, 0.746473], [-4.558651, -0.86532], [-1.625279, -3.790571], [2.324794, -2.926249]]"
1,"[[0.533372, 0.496605], [-0.299902, 1.00683], [-0.61705, 0.460263], [-0.933995, -0.464808], [-0.191978, -0.591158], [2.705709, -1.30892]]"
1,"[[1.276232, 0.620572], [0.379665, 3.54141], [-0.914005, 1.194765], [-4.351463, -0.250954], [0.100384, -0.536706], [3.996091, -0.133327]]"
1,"[[2.726312, 2.499113], [1.434961, 4.41597], [-1.048195, 1.487584], [-3.06635, -0.318765], [-0.707052, -1.852009], [4.246592, -0.074179]]"
1,"[[4.670004, 0.718312], [-0.012832, 0.628108], [-3.467395, 0.516556], [-1.199665, -0.239402], [1.024802, -5.15556], [4.744111, -2.516458]]"
1,"[[3.186343, 2.899217], [-0.22655, 1.624357], [-3.601581, 3.335873], [-1.170182, -0.706269], [0.181411, -3.558832], [4.208006, -2.794601]]"
1,"[[3.304642, 3.147756], [0.879617, 1.610975], [-2.574246, 2.590378], [-2.779028, -0.811166], [-0.322015, -0.971232], [1.750831, -2.608922]]"
1,"[[4.36116, 2.670466], [-0.085313, 3.076092], [-1.818056, 1.402105], [-0.532465, -0.212208], [-0.80831, -1.559318], [3.046238, -4.070839]]"
1,"[[4.196733, 2.283789], [-1.076742, 3.197938], [-3.77066, 0.610487], [-1.896036, -1.669621], [-0.287472, -1.592037], [2.66252, -1.316178]]"
1,"[[2.709378, 0.747073], [0.003519, 1.60266], [-0.721145, 1.126505], [-2.768792, -1.650572], [0.429714, -2.936775], [4.442464, -1.816764]]"
1,"[[1.049515, 0.719719], [0.014227, 4.55736], [-1.971642, 3.317222], [-5.352551, -0.270284], [0.144706, -1.237134], [3.284726, -0.910892]]"
1,"[[1.571046, 1.299793], [-2.387208, 4.511626], [-2.347896, 0.320325], [-4.705495, -0.694017], [0.297086, -0.932844], [0.615518, -0.312021]]"
1,"[[2.729479, 1.110786], [0.087313, 1.508087], [-1.936155, 3.061477], [-4.019095, -0.12607], [0.313264, -0.973429], [1.023403, -1.198978]]"
1,"[[2.33499, 1.918578], [-0.33781, 1.209762], [-5.291205, 0.330491], [-1.276791, -0.290488], [-1.039988, -1.918514], [3.256603, -2.366111]]"
1,"[[2.097208, 1.997122], [-0.338758, 0.887005], [-1.799291, 2.286253], [-1.648223, -1.190285], [0.206755, -1.200577], [0.768576, -1.026011]]"
1,"[[2.248379, 1.011141], [0.193046, 1.778401], [-2.821384, 1.144524], [-3.056421, -0.236606], [1.999944, -4.775254], [1.710106, -1.81877]]"
1,"[[3.205707, 4.435338], [-1.022883, 5.004527], [-0.965299, 0.612452], [-2.36708, -1.359672], [-0.048245, -3.942731], [2.637305, -2.880276]]"
1,"[[3.68468, 3.590855], [-0.455105, 0.855192], [-1.243681, 0.529592], [-2.541117, -0.117812], [-0.805766, -1.882782], [0.820666, -0.42665]]"
1,"[[2.080518, 0.345336], [-1.990742, 4.263679], [-1.681426, 2.20369], [-0.730176, -0.873927], [0.282981, -4.106683], [1.763831, -2.928833]]"
1,"[[3.247975, 3.098098], [1.938504, 4.070072], [-1.929708, 1.583983], [-3.166682, -4.302601], [0.286838, -1.817791], [2.674163, -0.568573]]"
1,"[[2.869897, 1.05517], [-0.684935, 1.675159], [-2.790757, 2.84031], [-4.689374, -2.110764], [0.488904, -1.591159], [5.180374, -0.255059]]"
1,"[[0.796365, 0.341057], [0.023872, 0.516986], [-1.114563, 0.809293], [-1.907908, -2.699097], [-0.361145, -2.095502], [3.4523, -2.679863]]"
1,"[[2.20625, 1.096755], [-2.278908, 4.838834], [-1.803841, 2.806186], [-4.094517, -1.432072], [1.811385, -4.661896], [3.204426, -1.561214]]"
1,"[[3.2711, 1.484233], [-1.180229, 4.422227], [-0.854606, 0.168064], [-3.496451, -0.279028], [0.216497, -0.690544], [3.118809, -3.503345]]"
1,"[[2.210878, 1.907531], [1.736924, 3.827601], [-4.187772, 1.425534], [-1.939675, -1.562904], [-0.468059, -3.421559], [3.311186, -2.676614]]"
1,"[[4.037606, 1.198668], [-1.227512, 2.984128], [-1.553079, 0.590118], [-3.479116, -2.54697], [-1.52483, -3.16072], [1.923208, -1.755962]]"
1,"[[1.715505, 1.071263], [-0.153494, 0.888556], [-1.853202, 2.987678], [-4.065827, -0.03978], [1.092764, -2.387994], [1.180579, -0.745287]]"
1,"[[2.550568, 2.208313], [-1.243367, 2.799716], [-1.510149, 1.648161], [-3.664932, -1.427272], [1.08384, -3.803468], [3.59869, -1.934497]]"
1,"[[1.203688, 1.577581], [-0.71175, 2.512828], [-0.686818, 1.020285], [-1.796941, -0.714609], [0.676467, -5.322192], [1.396416, -2.306322]]"
1,"[[4.651737, 2.064984], [0.70664, 1.798958], [-4.401957, 2.312152], [-3.119162, -3.738693], [0.222203, -1.525659], [1.415624, -0.082695]]"
1,"[[4.921465, 1.462729], [0.020178, 0.965909], [-1.870699, 0.233239], [-2.826729, -1.430165], [0.016134, -3.012263], [5.129409, -0.538208]]"
1,"[[4.111472, 2.689287], [0.200099, 0.578231], [-3.882813, 2.076969], [-0.651691, -0.254636], [-0.729496, -2.30011], [0.662414, -0.086301]]"
1,"[[3.051247, 0.713454], [-0.048699, 2.755834], [-3.31048, 1.211552], [-4.336932, -2.477223], [0.326, -1.51486], [0.500304, -0.589809]]"
1,"[[2.884461, 1.337836], [-1.950574, 4.604844], [-4.175521, 1.832692], [-3.713758, -0.123361], [0.859923, -4.989635], [1.205821, -1.356852]]"
1,"[[1.526505, 2.084192], [-0.077444, 1.556256], [-0.857264, 1.157512], [-2.8552, -0.210709], [-1.366834, -2.587168], [0.649569, -0.820425]]"
1,"[[4.087517, 0.641608], [0.943892, 2.399669], [-0.67337, 0.527982], [-2.172758, -0.930907], [-1.770004, -3.441304], [2.845376, -1.848565]]"
1,"[[2.879253, 3.705846], [-0.448241, 1.196815], [-2.840321, 3.030021], [-0.739689, -0.087474], [0.931727, -4.86185], [2.785402, -4.493261]]"
1,"[[4.465279, 1.24921], [0.246595, 0.535259], [-1.129936, 0.674335], [-0.852912, -0.458353], [-0.266984, -3.827891], [5.184831, -1.317406]]"
1,"[[3.302971, 1.820643], [-0.450167, 1.643315], [-2.469506, 0.420501], [-1.864593, -1.951379], [-0.256954, -3.212049], [0.584572, -0.540329]]"
1,"[[4.998514, 2.145136], [0.192178, 1.351455], [-3.750545, 2.661818], [-0.655697, -1.06421], [0.083886, -2.712944], [2.178327, -3.278867]]"
1,"[[2.993266, 2.53637], [-0.002709, 2.198162], [-3.539834, 1.252788], [-0.661858, -0.993816], [0.387457, -1.568356], [0.515874, -0.452141]]"
1,"[[1.666954, 0.56133], [-1.99442, 3.686839], [-2.001358, 2.543225], [-0.853653, -0.660184], [0.265874, -0.768507], [4.091687, -3.537673]]"
1,"[[2.828647, 2.294915], [1.550731, 4.186341], [-1.78745, 2.46848], [-2.073153, -0.488115], [0.488629, -5.158468], [0.698223, -0.222904]]"
1,"[[0.950861, 0.336319], [0.313957, 3.606784], [-4.82509, 2.517815], [-1.637975, -0.884529], [-1.921361, -5.051744], [1.946898, -2.587198]]"
1,"[[3.414734, 2.778655], [-1.319403, 2.402215], [-1.730725, 0.963277], [-1.473538, -2.024819], [0.435249, -4.495491], [1.486995, -2.260267]]"
1,"[[1.059048, 1.512435], [0.533748, 2.528346], [-4.204675, 3.176964], [-2.11817, -3.064848], [-1.74841, -3.797985], [4.628501, -0.097888]]"
1,"[[0.606666, 0.267128], [1.54303, 3.735314], [-1.440335, 2.483274], [-3.413473, -0.446603], [-0.022075, -1.187446], [3.986057, -0.44752]]"
1,"[[0.368475, 0.403027], [1.056849, 2.83348], [-1.878967, 0.678571], [-1.426855, -1.036008], [-1.637784, -3.031774], [1.563396, -1.254801]]"
1,"[[4.303629, 0.125931], [-1.167915, 2.60389], [-3.654165, 0.840691], [-2.528831, -3.003081], [0.031603, -2.261623], [0.572752, -0.149448]]"
1,"[[1.049985, 0.763605], [0.497271, 2.12051], [-0.338943, 0.566324], [-2.329083, -2.390601], [-0.624362, -1.752167], [3.966009, -2.786527]]"
1,"[[1.612218, 1.887312], [-1.050212, 4.377054], [-3.734204, 1.716596], [-1.790989, -1.400854], [0.377994, -1.622516], [3.5795, -2.694493]]"
1,"[[0.759461, 0.004813], [0.52821, 4.349574], [-1.003193, 0.602581], [-4.875272, -0.561827], [0.054888, -0.798308], [2.787644, -0.454534]]"
1,"[[1.9627, 1.151391], [-0.871161, 2.296713], [-1.376775, 1.850683], [-1.403383, -0.175744], [-0.095425, -1.823815], [2.182704, -1.151501]]"
1,"[[2.44988, 3.816901], [0.03745, 1.070285], [-1.251183, 0.420284], [-1.96988, -2.619219], [0.124683, -3.762623], [2.671476, -0.08768]]"
1,"[[1.000934, 0.50474], [-1.403372, 4.515408], [-2.357275, 2.146389], [-1.588018, -2.29621], [-0.592873, -1.415977], [2.619184, -2.906044]]"
1,"[[2.229439, 1.14598], [-0.447075, 3.196649], [-1.698001, 2.874543], [-2.963727, -2.235339], [0.354791, -2.194866], [2.700184, -0.51188]]"
1,"[[4.961219, 0.529195], [0.024738, 0.825587], [-2.473759, 1.804064], [-1.916816, -0.532612], [1.296567, -4.505225], [2.333452, -2.164098]]"
1,"[[0.369388, 0.536546], [0.514809, 2.27364], [-1.675522, 1.627168], [-0.607109, -0.348943], [-0.51644, -1.930585], [2.963954, -3.499493]]"
1,"[[2.108296, 0.965606], [0.920304, 2.466693], [-0.695996, 0.259186], [-3.724821, -3.00488], [0.411416, -1.25096], [5.358982, -0.872464]]"
1,"[[2.149787, 2.541945], [0.097285, 1.061145], [-3.472979, 2.233956], [-1.81696, -1.649262], [-0.290682, -1.325174], [2.793856, -2.517582]]"
1,"[[3.408114, 0.523289], [-0.267703, 0.938926], [-4.459346, 0.678393], [-3.626844, -0.271861], [0.251037, -1.299527], [2.430173, -0.897357]]"
1,"[[3.645528, 3.448691], [0.097926, 1.148572], [-4.04206, 2.22453], [-0.529197, -0.548165], [-0.0528, -0.654798], [1.119243, -1.290052]]"
1,"[[2.195637, 0.053244], [-0.969911, 2.304527], [-1.554714, 1.765824], [-0.351097, -0.363605], [0.07629, -4.444934], [0.513223, -0.283693]]"
1,"[[2.112386, 3.170046], [0.072559, 0.610844], [-4.066959, 2.504107], [-1.857009, -2.804374], [-2.264434, -3.960036], [3.996403, -2.41305]]"
1,"[[3.810784, 1.061917], [1.6654, 4.245596], [-1.06083, 0.770242], [-2.442834, -1.640749], [-1.530075, -4.54741], [0.36956, -0.483551]]"
1,"[[2.512398, 2.237437], [0.991939, 2.428773], [-1.036738, 1.037245], [-3.204712, -0.523473], [-0.278311, -1.202199], [4.692249, -1.444937]]"
1,"[[2.381809, 2.825401], [1.542795, 4.144921], [-3.036623, 0.649994], [-2.087232, -0.539641], [-0.514763, -2.434647], [3.450952, -2.110981]]"
1,"[[1.551243, 0.95677], [1.219006, 4.968154], [-1.41262, 0.90085], [-4.106839, -1.019834], [0.139169, -0.787434], [3.300916, -1.777831]]"
1,"[[2.036947, 3.033662], [0.733003, 1.854538], [-2.685523, 2.287451], [-0.791627, -0.362533], [0.446537, -3.693146], [3.060192, -4.144634]]"
1,"[[3.086999, 1.785166], [1.107974, 3.785676], [-2.919435, 2.674031], [-0.764414, -0.471824], [-1.515966, -4.826849], [4.344322, -1.578695]]"
1,"[[3.165492, 4.262177], [1.040547, 1.834912], [-4.25991, 0.672891], [-0.933737, -0.387769], [-1.138701, -3.876328], [1.643219, -0.290237]]"
1,"[[0.750975, 0.685126], [0.330088, 4.670435], [-2.769851, 0.690883], [-4.261873, -0.599086], [-1.235587, -2.678283], [3.627577, -3.818587]]"
1,"[[1.627708, 1.620427], [-0.429234, 3.115897], [-2.286217, 2.782609], [-1.414747, -0.137252], [1.101166, -2.669492], [4.129779, -2.710532]]"
1,"[[2.364349, 0.346984], [-0.145578, 4.260495], [-1.852782, 3.019931], [-2.364447, -1.189893], [-0.893284, -3.316431], [5.326128, -0.371172]]"
1,"[[2.416465, 2.336659], [1.302832, 4.687874], [-2.8055, 2.964433], [-1.36623, -1.31788], [1.309358, -5.249131], [3.585025, -3.555966]]"
1,"[[2.009174, 2.155394], [0.201607, 1.466053], [-2.140286, 1.548659], [-2.368894, -1.474439], [0.280587, -2.171415], [1.033583, -0.397522]]"
1,"[[4.166567, 1.703218], [-0.682916, 1.34062], [-3.059129, 3.940355], [-1.015759, -0.381491], [0.266398, -0.959982], [2.856251, -1.13564]]"
1,"[[0.812117, 0.604699], [0.585542, 1.978715], [-0.826591, 1.14648], [-4.756635, -0.405944], [1.630979, -3.932899], [1.535817, -1.163063]]"
1,"[[1.309022, 1.930354], [1.3852, 2.995147], [-1.952934, 0.167764], [-2.627013, -3.715431], [0.51498, -1.227792], [2.825702, -0.667716]]"
1,"[[3.125775, 0.713554], [0.414302, 1.232002], [-1.049916, 1.434651], [-2.4612, -0.659313], [0.674974, -5.128026], [1.495491, -2.191723]]"
1,"[[2.008253, 1.836754], [-0.013132, 0.746093], [-3.778605, 3.375146], [-4.439726, -2.192888], [0.231931, -4.640997], [1.724691, -2.463372]]"
1,"[[2.108759, 1.185461], [0.9882, 2.001101], [-3.436539, 4.10661], [-1.045982, -1.719434], [-0.99365, -2.38745], [3.159928, -3.476578]]"
1,"[[1.409547, 1.611306], [-0.621354, 2.759623], [-2.185196, 2.502214], [-2.831933, -2.581597], [-0.806054, -3.163159], [3.888853, -0.093461]]"
1,"[[2.214914, 1.2355], [0.57861, 4.448002], [-1.395982, 0.585284], [-1.904914, -2.443639], [0.439899, -2.509534], [4.582551, -1.180547]]"
1,"[[1.461103, 1.479518], [0.299101, 0.522218], [-3.623565, 3.435452], [-1.490009, -0.076526], [0.3291, -4.592694], [1.746812, -0.203722]]"
1,"[[1.611083, 0.009339], [1.077602, 4.916892], [-3.036491, 2.649406], [-1.658785, -0.477035], [1.436624, -4.699669], [1.597603, -1.263919]]"
1,"[[3.253297, 3.342436], [-0.302909, 0.673376], [-0.583894, 0.325369], [-0.660103, -0.039271], [-0.379703, -5.467916], [0.564182, -0.220693]]"
1,"[[0.902251, 0.203001], [0.594112, 5.033746], [-1.803698, 1.485068], [-2.95171, -0.517778], [0.388996, -3.935043], [0.777661, -0.25907]]"
1,"[[1.620243, 2.311192], [0.312985, 1.446009], [-1.254088, 1.225644], [-3.625014, -1.539812], [2.092191, -4.656657], [1.812267, -0.264405]]"
1,"[[2.043107, 1.805571], [-1.887194, 4.926978], [-2.866765, 0.798666], [-0.53238, -0.568904], [0.014464, -1.084], [3.206141, -2.132176]]"
1,"[[2.050402, 0.195897], [0.817288, 3.964979], [-2.392905, 1.732738], [-3.202393, -2.797621], [-0.294148, -1.798541], [3.607539, -2.00974]]"
1,"[[1.355174, 0.685676], [0.155558, 0.955687], [-2.68252, 1.039228], [-3.813613, -3.400566], [-0.685183, -1.934151], [2.851025, -0.093578]]"
1,"[[1.02454, 0.198317], [0.550577, 3.684528], [-4.971734, 0.85961], [-2.223513, -1.080388], [-0.20817, -2.817654], [4.685254, -1.942532]]"
1,"[[1.95406, 1.705436], [0.658887, 3.101784], [-5.057816, 0.097122], [-1.559925, -1.961711], [-1.204432, -3.734757], [0.314892, -0.417452]]"
1,"[[3.671671, 2.662374], [0.739574, 3.328456], [-1.032432, 0.393865], [-3.31079, -2.013968], [-0.80948, -4.510548], [2.449738, -1.589317]]"
1,"[[2.405083, 2.176058], [-0.273091, 2.354559], [-3.905469, 3.521405], [-2.003145, -2.085176], [-1.087764, -2.177217], [1.432231, -0.291629]]"
1,"[[2.625362, 1.131144], [-0.820693, 1.676983], [-2.075335, 1.203123], [-1.304611, -0.66047], [-0.470977, -2.094137], [2.991346, -0.583778]]"
1,"[[4.257903, 2.995828], [-1.003013, 3.540284], [-2.410567, 3.587068], [-4.71446, -0.83297], [-1.563318, -3.01365], [5.412009, -0.207814]]"
1,"[[1.939969, 1.10864], [-0.835929, 1.735801], [-0.775266, 0.35454], [-2.609745, -0.039882], [-1.903163, -4.634699], [3.592044, -0.666408]]"
1,"[[3.044649, 0.327625], [1.202093, 2.407782], [-2.737651, 0.526192], [-1.499928, -0.127933], [0.783106, -2.146965], [2.101105, -0.199321]]"
1,"[[4.280603, 2.478936], [-0.28296, 3.918334], [-0.611449, 0.823891], [-3.6062, -1.766039], [-1.446524, -2.993062], [2.26668, -2.509783]]"
1,"[[3.370583, 2.939485], [-0.912665, 4.03386], [-4.29626, 2.15428], [-3.828408, -1.106849], [-0.646598, -2.846851], [3.576274, -3.157812]]"
1,"[[4.466772, 0.750674], [1.195517, 4.43217], [-3.57981, 3.621372], [-1.113391, -1.001652], [-0.190303, -0.530326], [4.098402, -1.991993]]"
1,"[[4.321333, 1.767188], [1.470487, 4.700977], [-3.991198, 2.151344], [-4.235945, -1.778782], [0.551336, -1.37876], [5.448066, -0.69681]]"
1,"[[3.377272, 3.49339], [0.274693, 3.092633], [-0.498375, 0.688812], [-4.820377, -1.006721], [0.295446, -3.962828], [2.095133, -1.361469]]"
1,"[[1.016821, 0.626687], [0.982019, 4.311451], [-4.263074, 1.692565], [-0.849325, -1.092131], [0.088861, -0.547871], [2.231615, -1.974174]]"
1,"[[1.820088, 1.126209], [1.061596, 2.122314], [-3.082691, 1.146007], [-3.440621, -2.100569], [-1.480844, -3.529463], [0.586613, -0.849432]]"
